GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,SIG_EP,DIR,HA_INIT,HA_MID,HA_END
17,10,Adaptation,RH,39,39,0,-33,1,1,CCW,25.30418273,26.51884672,32.91407935
17,10,Adaptation,RH,40,40,0,-29,1,1,CCW,25.51052548,24.76130914,27.8413871
17,10,Adaptation,RH,41,41,0,-32,3,3,CCW,28.63594951,28.31942656,28.61537762
17,10,Adaptation,RH,42,42,0,-31,4,4,CCW,23.16387177,22.63070034,20.60840136
17,10,Adaptation,RH,43,43,0,-34,2,2,CCW,23.08392587,23.85219363,26.49083749
17,10,Adaptation,RH,44,44,0,-37,3,3,CCW,28.18060808,28.41182745,33.03607551
17,10,Adaptation,RH,45,45,0,-23,2,2,CCW,22.82076422,22.25540794,20.15958403
17,10,Adaptation,RH,46,46,0,-29,3,3,CCW,24.87222209,25.40109894,27.76628957
17,10,Adaptation,RH,47,47,0,-30,4,4,CCW,23.4138057,24.28020845,21.70249012
17,10,Adaptation,RH,48,48,0,-25,3,3,CCW,22.92706011,23.32865964,21.41417351
17,10,Adaptation,RH,49,49,0,-29,1,1,CCW,22.83336402,23.19054048,25.41541825
17,10,Adaptation,RH,50,50,0,-33,2,2,CCW,26.89144253,26.58741004,28.5674377
17,10,Adaptation,RH,51,51,0,-27,4,4,CCW,24.85561379,25.46234165,26.1826972
17,10,Adaptation,RH,52,52,0,-22,4,4,CCW,26.0838445,27.07973474,26.15571437
17,10,Adaptation,RH,53,53,0,-26,2,2,CCW,28.86525987,29.90531219,22.76294156
17,10,Adaptation,RH,54,54,0,-31,4,4,CCW,24.0899966,25.21620177,25.01944097
17,10,Adaptation,RH,55,55,0,-27,4,4,CCW,25.87367409,25.94700831,24.97757259
17,10,Adaptation,RH,56,56,0,-34,4,4,CCW,24.38418515,24.6468011,23.22664938
17,10,Adaptation,RH,57,57,0,-28,3,3,CCW,26.15522772,24.93137857,26.50819169
17,10,Adaptation,RH,58,58,0,-31,4,4,CCW,24.90682815,24.72940727,24.25473497
17,10,Adaptation,RH,59,59,0,-28,2,2,CCW,23.86160542,23.7513035,24.80770911
17,10,Adaptation,RH,60,60,0,-33,1,1,CCW,26.40157712,25.62394828,33.45198915
17,10,Adaptation,RH,61,61,0,-23,3,3,CCW,28.99958469,28.75942216,21.83080603
17,10,Adaptation,RH,62,62,0,-37,2,2,CCW,25.16189586,25.32347292,28.18395416
17,10,Adaptation,RH,63,63,0,-29,3,3,CCW,29.76518072,28.48402423,25.87292591
17,10,Adaptation,RH,64,64,0,-29,3,3,CCW,25.58718352,23.42059188,26.14823173
17,10,Adaptation,RH,65,65,0,-24,2,2,CCW,24.44448539,24.38646213,20.58279475
17,10,Adaptation,RH,66,66,0,-30,3,3,CCW,27.53068088,27.18865557,30.11649918
17,10,Adaptation,RH,67,67,0,-30,3,3,CCW,25.69821162,25.41630855,24.60625796
17,10,Adaptation,RH,68,68,0,-25,2,2,CCW,26.48135894,26.52828029,25.60190916
17,10,Adaptation,RH,69,69,0,-32,1,1,CCW,24.82658807,25.2520049,30.18350898
17,10,Adaptation,RH,70,70,0,-38,4,4,CCW,32.33183875,32.19168733,31.49749041
17,10,Adaptation,RH,71,71,0,-35,1,1,CCW,29.49723034,29.01675655,34.22428485
17,10,Adaptation,RH,72,72,0,-30,2,2,CCW,28.27586878,26.60524993,26.80945731
17,10,Adaptation,RH,73,73,0,-32,3,3,CCW,29.41489915,30.48969175,28.69951616
17,10,Adaptation,RH,74,74,0,-31,4,4,CCW,25.31925055,26.24394141,25.13719665
17,10,Adaptation,RH,75,75,0,-32,4,4,CCW,24.73567099,23.39767568,25.81969141
17,10,Adaptation,RH,76,76,0,-22,1,1,CCW,25.32913567,25.96466024,25.08452738
17,10,Adaptation,RH,77,77,0,-26,1,1,CCW,30.52483189,32.65108604,27.19451777
17,10,Adaptation,RH,78,78,0,-29,1,1,CCW,29.89518639,28.73974223,26.22136776
17,10,Adaptation,RH,79,79,0,-33,2,2,CCW,27.80598331,26.85466432,29.82108362
17,10,Adaptation,RH,80,80,0,-31,4,4,CCW,24.57609608,24.06785124,25.01522308
17,10,Adaptation,RH,81,81,0,-30,2,2,CCW,27.38103898,25.89703418,25.31004727
17,10,Adaptation,RH,82,82,0,-21,1,1,CCW,28.38284635,27.98272561,21.23388963
17,10,Adaptation,RH,83,83,0,-24,2,2,CCW,30.62953646,30.9312424,22.84033386
17,10,Adaptation,RH,84,84,0,-35,2,2,CCW,28.53961868,29.98453522,30.51060221
17,10,Adaptation,RH,85,85,0,-31,2,2,CCW,26.8671526,28.04000465,25.85549358
17,10,Adaptation,RH,86,86,0,-30,4,4,CCW,28.12380927,26.73790299,28.13845845
17,10,Adaptation,RH,87,87,0,-29,1,1,CCW,28.70337981,28.36423616,29.13654111
17,10,Adaptation,RH,88,88,0,-42,1,1,CCW,27.45779492,28.34527516,38.85036828
17,10,Adaptation,RH,89,89,0,-27,2,2,CCW,28.61207273,26.08863462,28.91629277
17,10,Adaptation,RH,90,90,0,-29,2,2,CCW,27.94264139,28.44215623,26.03597807
17,10,Adaptation,RH,91,91,0,-32,2,2,CCW,26.17330091,27.72563977,32.62841382
17,10,Adaptation,RH,92,92,0,-35,4,4,CCW,27.44361411,28.92319665,27.24430863
17,10,Adaptation,RH,93,93,0,-29,1,1,CCW,27.5235228,28.18345945,30.77122678
17,10,Adaptation,RH,94,94,0,-34,3,3,CCW,33.16391454,34.237332,28.89818949
17,10,Adaptation,RH,95,95,0,-34,3,3,CCW,25.69311736,25.14071125,29.00749798
17,10,Adaptation,RH,96,96,0,-31,2,2,CCW,24.96565691,25.40148507,23.22928412
17,10,Adaptation,RH,97,97,0,-25,3,3,CCW,26.72202454,25.90079541,27.45283934
17,10,Adaptation,RH,98,98,0,-33,3,3,CCW,25.29978224,26.38231781,28.23740576
17,10,Adaptation,RH,99,99,0,-30,4,4,CCW,26.63209502,26.33849251,24.84016489
17,10,Adaptation,RH,100,100,0,-36,2,2,CCW,28.95489078,28.03578708,30.3880727
17,10,Adaptation,RH,101,101,0,-27,1,1,CCW,24.39473408,24.32006392,28.73433485
17,10,Adaptation,RH,102,102,0,-30,1,1,CCW,30.02196176,29.32596679,32.37273137
17,10,Adaptation,RH,103,103,0,-28,1,1,CCW,29.38239766,29.41490569,29.0537825
17,10,Adaptation,RH,104,104,0,-23,1,1,CCW,32.58379435,32.53756835,26.89190103
17,10,Adaptation,RH,105,105,0,-26,1,1,CCW,29.90742617,30.79381769,28.97495936
17,10,Adaptation,RH,106,106,0,-22,1,1,CCW,29.60022646,29.69450281,23.02049875
17,10,Adaptation,RH,107,107,0,-37,2,2,CCW,29.78275167,30.77958893,28.75610641
17,10,Adaptation,RH,108,108,0,-31,1,1,CCW,29.34154211,28.50010078,29.84689734
17,10,Adaptation,RH,109,109,0,-32,3,3,CCW,31.70359638,30.45456463,28.64706856
17,10,Adaptation,RH,110,110,0,-31,1,1,CCW,27.32420108,26.76529549,27.89540488
17,10,Adaptation,RH,111,111,0,-34,1,1,CCW,31.30377625,29.93727818,34.42084343
17,10,Adaptation,RH,112,112,0,-36,3,3,CCW,31.16027261,30.48873951,32.178986
17,10,Adaptation,RH,113,113,0,-28,4,4,CCW,25.88219531,26.59690561,25.12095825
17,10,Adaptation,RH,114,114,0,-26,2,2,CCW,27.76659334,27.3081502,23.71255365
17,10,Adaptation,RH,115,115,0,-34,1,1,CCW,29.38524407,29.45244316,34.20352752
17,10,Adaptation,RH,116,116,0,-39,3,3,CCW,32.378415,31.94464461,34.64022453
17,10,Adaptation,RH,117,117,0,-29,2,2,CCW,25.9215932,26.52844868,27.75245254
17,10,Adaptation,RH,118,118,0,-27,3,3,CCW,27.50470254,27.63082811,27.02856671
17,10,Adaptation,RH,119,119,0,-31,3,3,CCW,24.11749351,24.90092768,25.87861285
17,10,Adaptation,RH,120,120,0,-26,4,4,CCW,27.09964412,27.49257509,24.29934347
17,10,Adaptation,RH,121,121,0,-27,4,4,CCW,26.23504126,26.66306378,26.01280526
17,10,Adaptation,RH,122,122,0,-33,4,4,CCW,25.13360691,25.55396913,23.56788081
17,10,Adaptation,RH,123,123,0,-29,2,2,CCW,25.24359915,25.44768159,26.72053468
17,10,Adaptation,RH,124,124,0,-32,4,4,CCW,27.78089058,28.11328408,28.74071577
17,10,Adaptation,RH,125,125,0,-28,4,4,CCW,26.52596639,27.06478802,26.20260438
17,10,Adaptation,RH,126,126,0,-32,4,4,CCW,27.36871434,27.94348275,29.38611671
17,10,Adaptation,RH,127,127,0,-31,2,2,CCW,26.18381001,26.8264068,26.90868019
17,10,Adaptation,RH,128,128,0,-32,1,1,CCW,29.11280436,29.26997086,34.47381511
17,10,Adaptation,RH,129,129,0,-35,3,3,CCW,31.53176861,32.02428795,29.5774941
17,10,Adaptation,RH,130,130,0,-34,1,1,CCW,25.40895805,25.66837134,33.01243824
17,10,Adaptation,RH,131,131,0,-24,3,3,CCW,32.56114041,32.3417437,24.92840038
17,10,Adaptation,RH,132,132,0,-37,1,1,CCW,24.89371192,24.56655228,33.11954987
17,10,Adaptation,RH,133,133,0,-25,2,2,CCW,33.05239309,32.69441292,25.00662473
17,10,Adaptation,RH,134,134,0,-23,1,1,CCW,28.83264242,27.67667965,25.25371351
17,10,Adaptation,RH,135,135,0,-34,4,4,CCW,29.49264742,29.00901545,34.39909221
17,10,Adaptation,RH,136,136,0,-27,4,4,CCW,31.69181445,31.30395837,31.46687355
17,10,Adaptation,RH,137,137,0,-22,2,2,CCW,29.57824847,29.65394878,22.43808638
17,10,Adaptation,RH,138,138,0,-30,4,4,CCW,30.13703519,30.65169638,31.09145904
17,10,Adaptation,RH,139,139,0,-37,1,1,CCW,27.64968787,27.36367189,38.36624418
17,10,Adaptation,RH,140,140,0,-34,3,3,CCW,34.36143621,34.20273603,30.21738786
17,10,Adaptation,RH,141,141,0,-33,4,4,CCW,27.10801773,28.19394084,26.35012939
17,10,Adaptation,RH,142,142,0,-26,4,4,CCW,26.10003423,25.78560912,28.39195586
17,10,Adaptation,RH,143,143,0,-27,3,3,CCW,27.06519223,26.67109008,27.17376583
17,10,Adaptation,RH,144,144,0,-34,4,4,CCW,27.23488176,27.23216911,27.62003328
17,10,Adaptation,RH,145,145,0,-35,3,3,CCW,25.65870913,26.3608946,31.78295084
17,10,Adaptation,RH,146,146,0,-34,3,3,CCW,27.92711125,28.19576165,30.28164249
17,10,Adaptation,RH,147,147,0,-32,2,2,CCW,23.42365365,24.26861316,27.76704517
17,10,Adaptation,RH,148,148,0,-26,2,2,CCW,31.34012646,32.25375053,24.17382541
17,10,Adaptation,RH,149,149,0,-29,3,3,CCW,28.50413157,25.99029001,25.80939439
17,10,Adaptation,RH,150,150,0,-35,3,3,CCW,28.54714159,28.90066535,29.41986051
17,10,Adaptation,RH,151,151,0,-36,3,3,CCW,23.50159298,23.85283757,32.67799708
17,10,Adaptation,RH,152,152,0,-32,4,4,CCW,27.09945981,25.90609868,25.72828464
17,10,Adaptation,RH,153,153,0,-30,3,3,CCW,28.0559868,27.5940806,24.37868608
17,10,Adaptation,RH,154,154,0,-31,2,2,CCW,25.97937934,26.33994257,28.1839518
17,10,Adaptation,RH,155,155,0,-28,3,3,CCW,31.22464191,30.38084453,27.59973532
17,10,Adaptation,RH,156,156,0,-33,4,4,CCW,27.44239635,27.47875953,25.82073197
17,10,Adaptation,RH,157,157,0,-31,2,2,CCW,27.43618422,27.39233631,25.64382362
17,10,Adaptation,RH,158,158,0,-32,1,1,CCW,28.75245267,27.32020942,29.86098661
17,10,Adaptation,RH,159,159,0,-29,4,4,CCW,31.1620449,29.99386762,31.03320333
17,10,Adaptation,RH,160,160,0,-31,3,3,CCW,34.07690899,34.11145243,30.64310693
17,10,Adaptation,RH,161,161,0,-28,3,3,CCW,26.26018058,25.55316085,23.99542252
17,10,Adaptation,RH,162,162,0,-36,3,3,CCW,25.71932226,26.21817882,32.43138197
17,10,Adaptation,RH,163,163,0,-29,1,1,CCW,27.4770677,27.6252281,27.94550193
17,10,Adaptation,RH,164,164,0,-33,4,4,CCW,35.04550547,34.98288327,33.04708821
17,10,Adaptation,RH,165,165,0,-22,3,3,CCW,31.94226551,31.04025742,22.06082691
17,10,Adaptation,RH,166,166,0,-34,4,4,CCW,26.06785396,26.41409553,25.85817703
17,10,Adaptation,RH,167,167,0,-29,1,1,CCW,25.14330322,25.0556615,25.81390107
17,10,Adaptation,RH,168,168,0,-33,1,1,CCW,31.35824192,30.20313063,33.30541477
17,10,Adaptation,RH,169,169,0,-28,1,1,CCW,31.98485284,30.98208936,29.12861613
17,10,Adaptation,RH,170,170,0,-33,3,3,CCW,29.96522454,30.31960401,34.44074957
17,10,Adaptation,RH,171,171,0,-28,3,3,CCW,26.39487974,26.78719728,25.27190875
17,10,Adaptation,RH,172,172,0,-28,4,4,CCW,26.21629522,24.96747592,29.52418779
17,10,Adaptation,RH,173,173,0,-26,4,4,CCW,25.53573795,24.33664563,25.73967082
17,10,Adaptation,RH,174,174,0,-24,2,2,CCW,29.8048518,30.52434384,23.90268721
17,10,Adaptation,RH,175,175,0,-32,4,4,CCW,28.35046635,28.20155024,26.79822983
17,10,Adaptation,RH,176,176,0,-34,2,2,CCW,27.48626971,27.88167911,29.91435244
17,10,Adaptation,RH,177,177,0,-31,4,4,CCW,26.9903135,26.66164296,30.27739189
17,10,Adaptation,RH,178,178,0,-27,4,4,CCW,30.7561884,31.92461946,30.94794846
17,10,Adaptation,RH,179,179,0,-25,1,1,CCW,31.02663823,29.51791541,27.0826002
17,10,Adaptation,RH,180,180,0,-26,1,1,CCW,32.07857923,33.36360621,31.99320029
17,11,Adaptation,RH,1,1,0,-25,2,2,CCW,0.704591733,1.289592699,0.586261085
17,11,Adaptation,RH,2,2,0,-34,1,1,CCW,6.777225527,6.564058653,29.90635855
17,11,Adaptation,RH,3,3,0,-38,4,4,CCW,13.60409235,13.23566131,11.84943667
17,11,Adaptation,RH,4,4,0,-31,2,2,CCW,9.686814362,10.3238926,24.95339929
17,11,Adaptation,RH,5,5,0,-30,4,4,CCW,12.8390702,12.24439274,14.00884205
17,11,Adaptation,RH,6,6,0,-34,2,2,CCW,13.22689896,12.57489449,23.44122788
17,11,Adaptation,RH,7,7,0,-23,1,1,CCW,17.20450463,18.46638072,21.18061396
17,11,Adaptation,RH,8,8,0,-29,2,2,CCW,16.84729655,16.68168417,20.85899059
17,11,Adaptation,RH,9,9,0,-22,4,4,CCW,19.6427282,19.35269945,18.65485922
17,11,Adaptation,RH,10,10,0,-32,4,4,CCW,18.28546973,18.08977574,17.56229571
17,11,Adaptation,RH,11,11,0,-30,1,1,CCW,15.99939838,15.70608186,27.03296425
17,11,Adaptation,RH,12,12,0,-31,1,1,CCW,20.40502647,19.5681808,32.1836481
17,11,Adaptation,RH,13,13,0,-28,3,3,CCW,21.09686367,20.2648652,29.44595661
17,11,Adaptation,RH,14,14,0,-23,1,1,CCW,20.21821171,20.31457481,20.97116476
17,11,Adaptation,RH,15,15,0,-34,2,2,CCW,20.11663618,20.45872443,29.33910508
17,11,Adaptation,RH,16,16,0,-27,3,3,CCW,24.70417247,24.11947322,22.83247528
17,11,Adaptation,RH,17,17,0,-31,1,1,CCW,19.43622788,19.86689872,27.6475572
17,11,Adaptation,RH,18,18,0,-34,2,2,CCW,25.49087174,26.19636539,28.92638692
17,11,Adaptation,RH,19,19,0,-32,3,3,CCW,21.95229573,21.44838534,26.32478879
17,11,Adaptation,RH,20,20,0,-27,1,1,CCW,17.50224139,17.28133113,28.5543582
17,11,Adaptation,RH,21,21,0,-29,3,3,CCW,22.99651299,24.12915626,26.56506644
17,11,Adaptation,RH,22,22,0,-29,2,2,CCW,21.15592965,21.61152396,24.63483986
17,11,Adaptation,RH,23,23,0,-34,4,4,CCW,21.92902909,20.79575405,20.97345256
17,11,Adaptation,RH,24,24,0,-35,1,1,CCW,21.05092627,21.92946968,32.2283247
17,11,Adaptation,RH,25,25,0,-26,3,3,CCW,21.35902475,22.32554914,24.04680219
17,11,Adaptation,RH,26,26,0,-26,2,2,CCW,23.82574734,23.8892551,20.49730397
17,11,Adaptation,RH,27,27,0,-31,2,2,CCW,24.13233369,25.29847346,27.83245809
17,11,Adaptation,RH,28,28,0,-30,1,1,CCW,23.70760373,23.94260073,29.74368594
17,11,Adaptation,RH,29,29,0,-31,1,1,CCW,25.33628996,25.98219532,34.26101423
17,11,Adaptation,RH,30,30,0,-26,4,4,CCW,28.80742094,28.43587016,23.67419244
17,11,Adaptation,RH,31,31,0,-25,2,2,CCW,25.56829305,25.55670508,25.38214928
17,11,Adaptation,RH,32,32,0,-30,3,3,CCW,25.21557161,24.08454643,27.14875262
17,11,Adaptation,RH,33,33,0,-35,3,3,CCW,20.82297122,20.07923453,28.76644069
17,11,Adaptation,RH,34,34,0,-33,4,4,CCW,19.65704704,19.88620767,22.79740332
17,11,Adaptation,RH,35,35,0,-30,3,3,CCW,23.40981669,23.89681148,25.50181247
17,11,Adaptation,RH,36,36,0,-28,2,2,CCW,22.44648573,22.07380617,25.75131697
17,11,Adaptation,RH,37,37,0,-25,2,2,CCW,20.89214572,20.98551169,21.6345792
17,11,Adaptation,RH,38,38,0,-34,2,2,CCW,24.00357925,23.99324264,29.88716528
17,11,Adaptation,RH,39,39,0,-33,1,1,CCW,23.20268317,23.31187543,30.11075512
17,11,Adaptation,RH,40,40,0,-29,1,1,CCW,28.73869501,29.4491624,28.65898448
17,11,Adaptation,RH,41,41,0,-32,3,3,CCW,26.85580254,27.34083272,27.4144447
17,11,Adaptation,RH,42,42,0,-31,4,4,CCW,20.58468164,19.84126858,24.39503373
17,11,Adaptation,RH,43,43,0,-34,2,2,CCW,22.66207279,22.21421056,28.88548497
17,11,Adaptation,RH,44,44,0,-37,3,3,CCW,26.6323752,26.63970539,30.07965617
17,11,Adaptation,RH,45,45,0,-23,2,2,CCW,19.81572016,19.79215661,22.119186
17,11,Adaptation,RH,46,46,0,-29,3,3,CCW,25.3840336,24.50670673,28.63314596
17,11,Adaptation,RH,47,47,0,-30,4,4,CCW,22.9556373,23.39395852,21.9325359
17,11,Adaptation,RH,48,48,0,-25,3,3,CCW,21.85266143,22.45662956,26.30280041
17,11,Adaptation,RH,49,49,0,-29,1,1,CCW,23.87187185,24.46724634,30.37237455
17,11,Adaptation,RH,50,50,0,-33,2,2,CCW,28.56499869,29.16578588,29.27329044
17,11,Adaptation,RH,51,51,0,-27,4,4,CCW,26.55965639,26.35072311,24.3610919
17,11,Adaptation,RH,52,52,0,-22,4,4,CCW,25.62355808,25.87881704,26.49806309
17,11,Adaptation,RH,53,53,0,-26,2,2,CCW,25.15094483,26.12897749,25.19383928
17,11,Adaptation,RH,54,54,0,-31,4,4,CCW,27.47694551,26.9796957,26.04937114
17,11,Adaptation,RH,55,55,0,-27,4,4,CCW,25.58553221,27.10041421,25.17107384
17,11,Adaptation,RH,56,56,0,-34,4,4,CCW,22.37383116,23.04085654,26.84322443
17,11,Adaptation,RH,57,57,0,-28,3,3,CCW,26.65881553,26.44361261,25.5293637
17,11,Adaptation,RH,58,58,0,-31,4,4,CCW,21.18515269,22.98203463,25.3724564
17,11,Adaptation,RH,59,59,0,-28,2,2,CCW,25.3738026,24.28078607,24.84976771
17,11,Adaptation,RH,60,60,0,-33,1,1,CCW,26.16824572,26.56852665,31.60823903
17,11,Adaptation,RH,61,61,0,-23,3,3,CCW,30.10585101,29.36040815,24.79931785
17,11,Adaptation,RH,62,62,0,-37,2,2,CCW,26.78782313,27.01779658,32.83917705
17,11,Adaptation,RH,63,63,0,-29,3,3,CCW,24.99005963,25.97348685,26.37289269
17,11,Adaptation,RH,64,64,0,-29,3,3,CCW,23.85509392,24.94138887,20.35878813
17,11,Adaptation,RH,65,65,0,-24,2,2,CCW,25.8597207,25.15069814,22.21548883
17,11,Adaptation,RH,66,66,0,-30,3,3,CCW,28.76238727,26.48979872,26.51820826
17,11,Adaptation,RH,67,67,0,-30,3,3,CCW,26.26762344,26.42165008,23.55204704
17,11,Adaptation,RH,68,68,0,-25,2,2,CCW,25.17139632,26.21528898,25.52887541
17,11,Adaptation,RH,69,69,0,-32,1,1,CCW,28.29968828,28.73487133,34.82100384
17,11,Adaptation,RH,70,70,0,-38,4,4,CCW,28.80969834,27.82124529,27.02208781
17,11,Adaptation,RH,71,71,0,-35,1,1,CCW,28.2008559,27.61693306,31.49808663
17,11,Adaptation,RH,72,72,0,-30,2,2,CCW,32.09572561,31.99678738,28.12419084
17,11,Adaptation,RH,73,73,0,-32,3,3,CCW,27.65720164,27.45668457,27.93635049
17,11,Adaptation,RH,74,74,0,-31,4,4,CCW,23.2933673,21.97869907,22.66188364
17,11,Adaptation,RH,75,75,0,-32,4,4,CCW,22.41540413,22.93865754,26.48718402
17,11,Adaptation,RH,76,76,0,-22,1,1,CCW,25.45645979,26.31348696,23.92781334
17,11,Adaptation,RH,77,77,0,-26,1,1,CCW,29.85845903,30.02786359,29.85511748
17,11,Adaptation,RH,78,78,0,-29,1,1,CCW,28.54238593,28.35525816,30.03365578
17,11,Adaptation,RH,79,79,0,-33,2,2,CCW,29.64215051,30.97573377,30.87095995
17,11,Adaptation,RH,80,80,0,-31,4,4,CCW,27.32050672,27.97514888,24.73401098
17,11,Adaptation,RH,81,81,0,-30,2,2,CCW,27.71627657,28.42378493,28.88771461
17,11,Adaptation,RH,82,82,0,-21,1,1,CCW,27.62184459,27.0091895,22.15826478
17,11,Adaptation,RH,83,83,0,-24,2,2,CCW,28.99783263,28.63047423,24.13038506
17,11,Adaptation,RH,84,84,0,-35,2,2,CCW,25.85289401,26.4642062,32.21422867
17,11,Adaptation,RH,85,85,0,-31,2,2,CCW,26.26257638,27.71193532,26.36501582
17,11,Adaptation,RH,86,86,0,-30,4,4,CCW,23.10658317,24.90570231,26.72583131
17,11,Adaptation,RH,87,87,0,-29,1,1,CCW,26.60364328,26.0098277,28.13705316
17,11,Adaptation,RH,88,88,0,-42,1,1,CCW,29.06827836,30.17178482,35.63568578
17,11,Adaptation,RH,89,89,0,-27,2,2,CCW,30.87944792,31.12199807,24.26205791
17,11,Adaptation,RH,90,90,0,-29,2,2,CCW,25.4397369,25.0966319,24.48711799
17,11,Adaptation,RH,91,91,0,-32,2,2,CCW,27.21852308,27.79469916,28.21865733
17,11,Adaptation,RH,92,92,0,-35,4,4,CCW,28.54505527,28.93725143,26.01691271
17,11,Adaptation,RH,93,93,0,-29,1,1,CCW,28.85014271,27.56772458,34.13654253
17,11,Adaptation,RH,94,94,0,-34,3,3,CCW,31.91542301,32.99519041,34.08391872
17,11,Adaptation,RH,95,95,0,-34,3,3,CCW,24.72232095,24.82393641,29.95730303
17,11,Adaptation,RH,96,96,0,-31,2,2,CCW,24.19473354,24.81282298,27.43392632
17,11,Adaptation,RH,97,97,0,-25,3,3,CCW,27.3284814,26.86159661,23.06234148
17,11,Adaptation,RH,98,98,0,-33,3,3,CCW,25.03523626,26.07886872,31.03746282
17,11,Adaptation,RH,99,99,0,-30,4,4,CCW,26.69981202,27.30343344,22.53304157
17,11,Adaptation,RH,100,100,0,-36,2,2,CCW,26.17639056,27.19012368,30.69566927
17,11,Adaptation,RH,101,101,0,-27,1,1,CCW,27.85379705,27.1018932,28.55504449
17,11,Adaptation,RH,102,102,0,-30,1,1,CCW,29.22448341,28.00337419,27.10688247
17,11,Adaptation,RH,103,103,0,-28,1,1,CCW,31.4660817,31.24563695,31.70083937
17,11,Adaptation,RH,104,104,0,-23,1,1,CCW,27.95767455,27.59692028,28.60843243
17,11,Adaptation,RH,105,105,0,-26,1,1,CCW,29.72553022,29.0421319,26.96653834
17,11,Adaptation,RH,106,106,0,-22,1,1,CCW,27.50430942,26.7461725,23.99440878
17,11,Adaptation,RH,107,107,0,-37,2,2,CCW,26.78339731,26.57026928,32.72794578
17,11,Adaptation,RH,108,108,0,-31,1,1,CCW,27.37322599,26.65676695,30.71426145
17,11,Adaptation,RH,109,109,0,-32,3,3,CCW,30.75693699,30.60847308,26.71468699
17,11,Adaptation,RH,110,110,0,-31,1,1,CCW,26.64876934,25.23061683,28.82585189
17,11,Adaptation,RH,111,111,0,-34,1,1,CCW,29.66375259,29.49021417,36.44395175
17,11,Adaptation,RH,112,112,0,-36,3,3,CCW,31.39247477,31.15262309,30.25057876
17,11,Adaptation,RH,113,113,0,-28,4,4,CCW,26.57438238,25.12334432,26.14091038
17,11,Adaptation,RH,114,114,0,-26,2,2,CCW,27.13652611,26.54594203,20.00325752
17,11,Adaptation,RH,115,115,0,-34,1,1,CCW,29.59277807,29.63892337,32.65646192
17,11,Adaptation,RH,116,116,0,-39,3,3,CCW,30.63495876,31.26439041,33.36127188
17,11,Adaptation,RH,117,117,0,-29,2,2,CCW,25.91604343,25.64957894,25.91513233
17,11,Adaptation,RH,118,118,0,-27,3,3,CCW,28.68734278,29.81343476,26.0379999
17,11,Adaptation,RH,119,119,0,-31,3,3,CCW,26.15387309,24.25291687,27.31789823
17,11,Adaptation,RH,120,120,0,-26,4,4,CCW,29.81257683,29.75697175,27.46472574
17,11,Adaptation,RH,121,121,0,-27,4,4,CCW,25.9058936,26.2820415,27.2813167
17,11,Adaptation,RH,122,122,0,-33,4,4,CCW,28.5717482,27.20683064,28.00781698
17,11,Adaptation,RH,123,123,0,-29,2,2,CCW,25.71055127,25.44687822,28.87451475
17,11,Adaptation,RH,124,124,0,-32,4,4,CCW,30.15601344,29.41592339,28.10317008
17,11,Adaptation,RH,125,125,0,-28,4,4,CCW,32.52072429,32.72169049,29.75645107
17,11,Adaptation,RH,126,126,0,-32,4,4,CCW,26.64985301,27.30452511,27.23928703
17,11,Adaptation,RH,127,127,0,-31,2,2,CCW,29.09754845,28.58816725,24.93125147
17,11,Adaptation,RH,128,128,0,-32,1,1,CCW,28.37592032,26.59882477,32.07975533
17,11,Adaptation,RH,129,129,0,-35,3,3,CCW,32.87301253,31.83205605,30.61485153
17,11,Adaptation,RH,130,130,0,-34,1,1,CCW,27.21494615,27.58653565,31.59907937
17,11,Adaptation,RH,131,131,0,-24,3,3,CCW,30.51876827,29.24373172,25.31823075
17,11,Adaptation,RH,132,132,0,-37,1,1,CCW,29.10121363,29.22285014,34.90700761
17,11,Adaptation,RH,133,133,0,-25,2,2,CCW,31.52930941,30.40099964,25.11669721
17,11,Adaptation,RH,134,134,0,-23,1,1,CCW,29.49245936,28.97930795,24.9740348
17,11,Adaptation,RH,135,135,0,-34,4,4,CCW,31.59821471,31.36722348,29.1756954
17,11,Adaptation,RH,136,136,0,-27,4,4,CCW,33.68990132,34.0001569,31.25825501
17,11,Adaptation,RH,137,137,0,-22,2,2,CCW,32.41540803,31.53758641,23.43474229
17,11,Adaptation,RH,138,138,0,-30,4,4,CCW,29.39090291,30.88802101,29.11766899
17,11,Adaptation,RH,139,139,0,-37,1,1,CCW,27.41493023,27.03015684,38.22007193
17,11,Adaptation,RH,140,140,0,-34,3,3,CCW,32.96093774,33.29570796,27.62848176
17,11,Adaptation,RH,141,141,0,-33,4,4,CCW,26.21593525,26.37367841,27.61880434
17,11,Adaptation,RH,142,142,0,-26,4,4,CCW,27.97032532,27.76193177,26.77983685
17,11,Adaptation,RH,143,143,0,-27,3,3,CCW,26.55873404,26.77422553,24.16618431
17,11,Adaptation,RH,144,144,0,-34,4,4,CCW,30.03936382,30.28460421,25.56885121
17,11,Adaptation,RH,145,145,0,-35,3,3,CCW,24.18089652,24.65153561,27.81376827
17,11,Adaptation,RH,146,146,0,-34,3,3,CCW,25.17947131,26.15317028,30.35944628
17,11,Adaptation,RH,147,147,0,-32,2,2,CCW,26.83487055,25.74085179,25.77797678
17,11,Adaptation,RH,148,148,0,-26,2,2,CCW,27.76517807,27.43419172,24.05754958
