GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,SIG_EP,DIR,HA_INIT,HA_MID,HA_END
16,17,Adaptation,RH,80,140,0,-31,3,3,CCW,27.9405632,27.76665745,30.81608197
16,17,Adaptation,RH,81,141,0,-30,1,1,CCW,23.7652434,23.71746382,28.72826603
16,17,Adaptation,RH,82,142,0,-21,3,1,CCW,32.24682664,31.93162918,22.02032936
16,17,Adaptation,RH,83,143,0,-24,1,1,CCW,28.82777778,29.19292803,30.36076754
16,17,Adaptation,RH,84,144,0,-35,3,1,CCW,29.15660142,29.19745492,35.23277868
16,17,Adaptation,RH,85,145,0,-31,1,1,CCW,30.21402518,29.98134602,28.72830007
16,17,Adaptation,RH,86,146,0,-30,3,1,CCW,28.15909897,28.18322093,32.9896507
16,17,Adaptation,RH,87,147,0,-29,3,3,CCW,31.09100263,30.80229895,32.68470747
16,17,Adaptation,RH,88,148,0,-42,3,1,CCW,23.13043417,23.24690338,37.55670887
16,17,Adaptation,RH,89,149,0,-27,1,3,CCW,29.39793933,29.36164623,28.5595902
16,17,Adaptation,RH,90,150,0,-29,1,1,CCW,26.19349294,26.2018949,27.8857884
16,17,Adaptation,RH,91,151,0,-32,3,3,CCW,32.08185684,32.15422523,29.406898
16,17,Adaptation,RH,92,152,0,-35,1,1,CCW,23.11095071,23.28169364,35.3679793
16,17,Adaptation,RH,93,153,0,-29,3,3,CCW,29.31280165,29.15084724,27.69821809
16,17,Adaptation,RH,94,154,0,-34,1,3,CCW,22.35479961,22.06138948,34.71352073
16,17,Adaptation,RH,95,155,0,-34,1,3,CCW,29.65290475,29.63212551,29.7346282
16,17,Adaptation,RH,96,156,0,-31,3,3,CCW,24.24047786,24.07589518,29.50467595
16,17,Adaptation,RH,97,157,0,-25,3,1,CCW,24.97792741,25.06292369,22.00237195
16,17,Adaptation,RH,98,158,0,-33,3,1,CCW,25.80889594,25.43795906,34.86152195
16,17,Adaptation,RH,99,159,0,-30,3,1,CCW,28.46392066,28.63563568,29.81603227
16,17,Adaptation,RH,100,160,0,-36,1,1,CCW,30.73818603,30.79946476,33.42521664
16,17,Adaptation,RH,101,161,0,-27,3,3,CCW,29.18409949,28.96178714,29.46495434
16,17,Adaptation,RH,102,162,0,-30,1,3,CCW,26.3851891,26.32174095,30.20900073
16,17,Adaptation,RH,103,163,0,-28,1,3,CCW,27.05742485,27.22499738,28.18861749
16,17,Adaptation,RH,104,164,0,-23,3,3,CCW,23.59747897,24.08277203,23.70769685
16,17,Adaptation,RH,105,165,0,-26,1,3,CCW,25.8936493,25.82343141,27.16402179
16,17,Adaptation,RH,106,166,0,-22,3,1,CCW,22.6561827,22.93257507,25.56501572
16,17,Adaptation,RH,107,167,0,-37,3,3,CCW,30.93900038,30.76686928,32.05207277
16,17,Adaptation,RH,108,168,0,-31,3,3,CCW,25.30882483,25.35020293,33.00586331
16,17,Adaptation,RH,109,169,0,-32,1,3,CCW,27.05304625,27.01154681,29.82984188
16,17,Adaptation,RH,110,170,0,-31,1,3,CCW,28.71936927,28.78742067,30.36812934
16,17,Adaptation,RH,111,171,0,-34,3,1,CCW,25.65540819,25.55578576,33.38298038
16,17,Adaptation,RH,112,172,0,-36,1,3,CCW,29.84188579,29.55760686,36.68070782
16,17,Adaptation,RH,113,173,0,-28,3,3,CCW,23.05181925,22.99766442,26.22195898
16,17,Adaptation,RH,114,174,0,-26,1,1,CCW,23.79370199,23.88163461,25.87723776
16,17,Adaptation,RH,115,175,0,-34,1,3,CCW,29.1516312,29.05040245,36.72424585
16,17,Adaptation,RH,116,176,0,-39,3,3,CCW,26.53527342,26.49840377,35.57303285
16,17,Adaptation,RH,117,177,0,-29,3,3,CCW,28.0916547,28.1720545,27.27532081
16,17,Adaptation,RH,118,178,0,-27,3,1,CCW,26.82869169,26.93653734,29.09382707
16,17,Adaptation,RH,119,179,0,-31,1,3,CCW,30.72957492,30.58285628,28.82124828
16,17,Adaptation,RH,120,180,0,-26,1,1,CCW,26.2339722,26.1802978,25.7260368
16,17,Adaptation,RH,121,181,0,-27,1,1,CCW,30.77689058,30.95101026,27.51749313
16,17,Adaptation,RH,122,182,0,-33,1,1,CCW,31.85136516,31.91751727,29.43424714
16,17,Adaptation,RH,123,183,0,-29,1,3,CCW,30.65079863,30.3812193,26.54463346
16,17,Adaptation,RH,124,184,0,-32,3,1,CCW,25.68856511,25.99813946,32.51114367
16,17,Adaptation,RH,125,185,0,-28,1,1,CCW,29.5867533,29.46342595,26.13272403
16,17,Adaptation,RH,126,186,0,-32,1,3,CCW,29.75998936,29.62027517,34.03260396
16,17,Adaptation,RH,127,187,0,-31,1,1,CCW,21.85645099,21.57173197,26.82141793
16,17,Adaptation,RH,128,188,0,-32,1,3,CCW,31.6003342,31.57840773,32.16001998
16,17,Adaptation,RH,129,189,0,-35,3,3,CCW,28.15987376,28.13933134,32.4818562
16,17,Adaptation,RH,130,190,0,-34,1,1,CCW,26.98004342,26.9155001,30.66097428
16,17,Adaptation,RH,131,191,0,-24,3,1,CCW,32.57060959,32.40269211,24.1884062
16,17,Adaptation,RH,132,192,0,-37,1,3,CCW,32.15227589,31.82016568,38.01988831
16,17,Adaptation,RH,133,193,0,-25,1,3,CCW,25.95647081,26.55896812,19.45025766
16,17,Adaptation,RH,134,194,0,-23,1,3,CCW,28.02715873,28.32732682,23.73763032
16,17,Adaptation,RH,135,195,0,-34,1,3,CCW,28.35797233,28.286174,32.42162859
16,17,Adaptation,RH,136,196,0,-27,1,1,CCW,26.98639484,26.96341898,25.38050964
16,17,Adaptation,RH,137,197,0,-22,1,1,CCW,31.99396355,32.06574378,19.67447273
16,17,Adaptation,RH,138,198,0,-30,3,1,CCW,31.82295924,31.82053177,29.72846386
16,17,Adaptation,RH,139,199,0,-37,3,1,CCW,34.64697571,34.53290376,33.08565138
16,17,Adaptation,RH,140,200,0,-34,3,3,CCW,30.67610195,30.8629089,35.27559737
16,17,Adaptation,RH,141,201,0,-33,1,1,CCW,25.58889815,25.36123479,34.8145051
16,17,Adaptation,RH,142,202,0,-26,3,1,CCW,34.99561583,35.38706347,25.96873629
16,17,Adaptation,RH,143,203,0,-27,1,1,CCW,32.91221675,32.55957086,26.30680764
16,17,Adaptation,RH,144,204,0,-34,3,1,CCW,32.92726852,32.86260166,33.54774272
16,17,Adaptation,RH,145,205,0,-35,1,1,CCW,33.63235743,33.80687587,37.7561581
16,17,Adaptation,RH,146,206,0,-34,1,3,CCW,28.82875431,28.85233739,32.5119082
16,17,Adaptation,RH,147,207,0,-32,3,1,CCW,25.5981851,25.29757414,32.02795407
16,17,Adaptation,RH,148,208,0,-26,3,3,CCW,32.27433805,32.4587051,28.47644208
16,17,Adaptation,RH,149,209,0,-29,1,1,CCW,27.79685153,27.82950051,29.21050293
16,17,Adaptation,RH,150,210,0,-35,3,1,CCW,30.43569511,30.27276094,32.77082781
16,17,Adaptation,RH,151,211,0,-36,1,3,CCW,35.73008311,35.81082513,32.55413315
16,17,Adaptation,RH,152,212,0,-32,1,3,CCW,26.41788238,26.56911386,30.9536594
16,17,Adaptation,RH,153,213,0,-30,1,1,CCW,25.16572778,25.60261572,32.14424875
16,17,Adaptation,RH,154,214,0,-31,3,3,CCW,33.65990509,33.64114858,29.03180631
16,17,Adaptation,RH,155,215,0,-28,3,1,CCW,25.57526563,25.51642441,26.78989039
16,17,Adaptation,RH,156,216,0,-33,3,1,CCW,30.19081274,30.08985162,33.20599071
16,17,Adaptation,RH,157,217,0,-31,1,3,CCW,30.839106,30.4537062,33.21760249
16,17,Adaptation,RH,158,218,0,-32,3,3,CCW,31.36472042,31.46899655,31.59352904
16,17,Adaptation,RH,159,219,0,-29,3,3,CCW,24.15612758,23.74524534,30.33774215
16,17,Adaptation,RH,160,220,0,-31,3,1,CCW,26.57168391,26.5177164,30.74293225
16,17,Adaptation,RH,161,221,0,-28,3,1,CCW,32.1565476,32.10154119,28.73389243
16,17,Adaptation,RH,162,222,0,-36,1,1,CCW,33.68294149,33.85197044,30.28435143
16,17,Adaptation,RH,163,223,0,-29,1,1,CCW,31.4278729,30.87363661,29.00798982
16,17,Adaptation,RH,164,224,0,-33,1,3,CCW,34.96006935,35.14368433,31.6261958
16,17,Adaptation,RH,165,225,0,-22,1,3,CCW,23.27349541,23.16964454,18.65762893
16,17,Adaptation,RH,166,226,0,-34,1,1,CCW,28.56948417,28.31088173,32.72282134
16,17,Adaptation,RH,167,227,0,-29,3,1,CCW,33.11190713,33.11016351,24.17773258
16,17,Adaptation,RH,168,228,0,-33,3,3,CCW,30.60115515,30.64782569,31.21450817
16,17,Adaptation,RH,169,229,0,-28,3,3,CCW,26.82471132,26.73987218,24.13593671
16,17,Adaptation,RH,170,230,0,-33,1,1,CCW,25.78767299,25.49378326,33.92969909
16,17,Adaptation,RH,171,231,0,-28,3,3,CCW,31.04866558,31.28994964,25.48974048
16,17,Adaptation,RH,172,232,0,-28,1,1,CCW,24.22014116,24.2596096,26.62091373
16,17,Adaptation,RH,173,233,0,-26,1,1,CCW,30.30320725,30.16183214,29.5079036
16,17,Adaptation,RH,174,234,0,-24,1,3,CCW,27.44091241,27.68418586,22.0656117
16,17,Adaptation,RH,175,235,0,-32,1,1,CCW,25.62184665,25.69528074,31.36578216
16,17,Adaptation,RH,176,236,0,-34,1,3,CCW,34.47977851,34.2262754,34.04102719
16,17,Adaptation,RH,177,237,0,-31,3,1,CCW,25.29445453,25.41866454,28.72773046
16,17,Adaptation,RH,178,238,0,-27,1,1,CCW,30.91812129,30.55903037,24.58069801
16,17,Adaptation,RH,179,239,0,-25,1,1,CCW,34.62980601,34.41823811,24.73121745
16,17,Adaptation,RH,180,240,0,-26,3,1,CCW,32.06899473,32.09930362,29.76388304
16,18,Adaptation,RH,1,61,0,-25,3,1,CCW,4.074889516,4.157142329,-1.856508309
16,18,Adaptation,RH,2,62,0,-34,3,1,CCW,13.01281199,13.02691154,27.23128977
16,18,Adaptation,RH,3,63,0,-38,3,3,CCW,12.08241677,11.69581145,31.23402265
16,18,Adaptation,RH,4,64,0,-31,1,1,CCW,15.53872464,15.70246904,32.75121814
16,18,Adaptation,RH,5,65,0,-30,1,1,CCW,17.92263922,18.17499064,29.48956671
16,18,Adaptation,RH,6,66,0,-34,1,1,CCW,22.29086966,22.52433823,32.93829053
16,18,Adaptation,RH,7,67,0,-23,3,3,CCW,21.1322322,21.01816621,20.44450645
16,18,Adaptation,RH,8,68,0,-29,1,1,CCW,15.52591361,15.4471341,26.21295933
16,18,Adaptation,RH,9,69,0,-22,3,3,CCW,22.44542354,22.24193673,18.71028329
16,18,Adaptation,RH,10,70,0,-32,1,3,CCW,19.78827744,19.83831861,33.65629781
16,18,Adaptation,RH,11,71,0,-30,3,3,CCW,17.84295599,17.89338095,26.46749018
16,18,Adaptation,RH,12,72,0,-31,1,3,CCW,21.90905087,21.75475509,28.86203464
16,18,Adaptation,RH,13,73,0,-28,3,3,CCW,19.19760724,19.38151633,25.89416909
16,18,Adaptation,RH,14,74,0,-23,3,1,CCW,20.76759265,20.93802416,22.18121803
16,18,Adaptation,RH,15,75,0,-34,3,1,CCW,23.13816133,23.26958657,27.84361267
16,18,Adaptation,RH,16,76,0,-27,3,1,CCW,22.00058956,21.84989669,26.1506959
16,18,Adaptation,RH,17,77,0,-31,3,3,CCW,22.67576121,22.40806085,29.79814882
16,18,Adaptation,RH,18,78,0,-34,1,1,CCW,22.22604764,22.35649265,37.28181547
16,18,Adaptation,RH,19,79,0,-32,1,1,CCW,26.1740088,26.46345213,27.96723605
16,18,Adaptation,RH,20,80,0,-27,3,1,CCW,22.89332988,22.63530469,25.79152307
16,18,Adaptation,RH,21,81,0,-29,3,3,CCW,24.60509312,24.16345528,28.82778938
16,18,Adaptation,RH,22,82,0,-29,1,3,CCW,22.02357907,22.31080069,27.00219947
16,18,Adaptation,RH,23,83,0,-34,3,3,CCW,17.83346034,17.8211259,32.59295595
16,18,Adaptation,RH,24,84,0,-35,1,1,CCW,21.73141131,21.9669726,32.63772453
16,18,Adaptation,RH,25,85,0,-26,3,1,CCW,23.31367287,23.51077556,25.57504122
16,18,Adaptation,RH,26,86,0,-26,3,3,CCW,24.14877234,23.90505666,27.03232357
16,18,Adaptation,RH,27,87,0,-31,3,1,CCW,17.84682464,17.76044898,29.71410152
16,18,Adaptation,RH,28,88,0,-30,1,3,CCW,26.6498112,26.48282295,29.59008062
16,18,Adaptation,RH,29,89,0,-31,1,1,CCW,22.1886938,22.22462982,30.05281617
16,18,Adaptation,RH,30,90,0,-26,3,3,CCW,25.76717065,26.00043113,27.34749028
16,18,Adaptation,RH,31,91,0,-25,3,1,CCW,20.09678662,20.10798381,23.66647293
16,18,Adaptation,RH,32,92,0,-30,1,3,CCW,27.59276023,27.17275186,29.3831428
16,18,Adaptation,RH,33,93,0,-35,3,1,CCW,23.50320182,23.75026124,31.07708547
16,18,Adaptation,RH,34,94,0,-33,1,1,CCW,27.27822553,27.27875983,32.66190379
16,18,Adaptation,RH,35,95,0,-30,3,1,CCW,29.0705055,28.97859814,33.95088042
16,18,Adaptation,RH,36,96,0,-28,1,3,CCW,26.22432092,25.8036856,25.56956038
16,18,Adaptation,RH,37,97,0,-25,3,1,CCW,24.76164779,24.83643212,20.77948853
16,18,Adaptation,RH,38,98,0,-34,3,3,CCW,28.54449386,28.59352996,30.85671621
16,18,Adaptation,RH,39,99,0,-33,1,1,CCW,23.2266672,23.29438304,32.53550851
16,18,Adaptation,RH,40,100,0,-29,3,1,CCW,28.94046816,28.72485513,32.38595013
16,18,Adaptation,RH,41,101,0,-32,3,3,CCW,25.29965002,25.15361755,31.13746392
16,18,Adaptation,RH,42,102,0,-31,1,1,CCW,18.91919237,18.73592692,30.15876482
16,18,Adaptation,RH,43,103,0,-34,1,3,CCW,27.07412197,27.4316326,32.68778283
16,18,Adaptation,RH,44,104,0,-37,1,3,CCW,20.65548355,20.49140284,37.75120651
16,18,Adaptation,RH,45,105,0,-23,3,1,CCW,26.13206833,26.09272606,22.73340198
16,18,Adaptation,RH,46,106,0,-29,3,3,CCW,28.09869718,27.92066844,28.20842344
16,18,Adaptation,RH,47,107,0,-30,3,3,CCW,26.08769276,26.26984248,25.90018
16,18,Adaptation,RH,48,108,0,-25,3,3,CCW,25.73015186,25.72769881,21.48317337
16,18,Adaptation,RH,49,109,0,-29,3,3,CCW,25.40199376,25.41655665,26.86634743
16,18,Adaptation,RH,50,110,0,-33,1,3,CCW,25.55850302,25.74638628,33.2030177
16,18,Adaptation,RH,51,111,0,-27,1,3,CCW,23.32352908,23.45857655,24.65363167
16,18,Adaptation,RH,52,112,0,-22,1,3,CCW,23.7319372,23.88913091,21.49990174
16,18,Adaptation,RH,53,113,0,-26,1,3,CCW,21.13949564,20.71294751,29.52566211
16,18,Adaptation,RH,54,114,0,-31,1,3,CCW,26.65270889,26.69669482,31.83703811
16,18,Adaptation,RH,55,115,0,-27,3,1,CCW,27.52745251,27.72070961,25.35812657
16,18,Adaptation,RH,56,116,0,-34,3,1,CCW,28.08739154,28.15739036,31.28924788
16,18,Adaptation,RH,57,117,0,-28,3,1,CCW,30.73415873,30.91452179,29.3336334
16,18,Adaptation,RH,58,118,0,-31,1,3,CCW,26.86226397,27.28650166,31.25018934
16,18,Adaptation,RH,59,119,0,-28,1,1,CCW,26.10845533,26.35817267,23.87362912
16,18,Adaptation,RH,60,120,0,-33,1,1,CCW,29.82537223,29.60073507,32.25368245
16,18,Adaptation,RH,61,121,0,-23,1,3,CCW,26.52197854,26.35596153,24.05881532
16,18,Adaptation,RH,62,122,0,-37,3,3,CCW,22.81867643,22.79432068,31.86536281
16,18,Adaptation,RH,63,123,0,-29,3,1,CCW,24.06437995,23.93586174,27.55683987
16,18,Adaptation,RH,64,124,0,-29,1,1,CCW,29.19694628,29.18115629,31.81348247
16,18,Adaptation,RH,65,125,0,-24,3,1,CCW,32.03213461,32.27775717,27.21462775
16,18,Adaptation,RH,66,126,0,-30,3,3,CCW,28.15944721,28.05317404,28.08793558
16,18,Adaptation,RH,67,127,0,-30,1,3,CCW,23.55010628,23.49288532,26.68031639
16,18,Adaptation,RH,68,128,0,-25,1,3,CCW,26.17902176,26.13350063,26.99897465
16,18,Adaptation,RH,69,129,0,-32,3,3,CCW,27.41601344,27.55091807,30.88074381
16,18,Adaptation,RH,70,130,0,-38,1,3,CCW,26.98518069,27.19254869,34.5939629
16,18,Adaptation,RH,71,131,0,-35,3,3,CCW,23.76473007,23.73483756,31.71232597
16,18,Adaptation,RH,72,132,0,-30,3,3,CCW,27.11758469,27.05416842,27.03711226
16,18,Adaptation,RH,73,133,0,-32,1,3,CCW,25.12148996,25.30820889,31.81313228
16,18,Adaptation,RH,74,134,0,-31,1,1,CCW,24.99898204,25.14363885,31.26617956
16,18,Adaptation,RH,75,135,0,-32,3,3,CCW,29.37654235,29.47417931,33.38309603
16,18,Adaptation,RH,76,136,0,-22,1,1,CCW,23.55342321,24.20666296,22.82273671
16,18,Adaptation,RH,77,137,0,-26,3,1,CCW,27.71838497,27.72472512,26.58369993
16,18,Adaptation,RH,78,138,0,-29,3,3,CCW,34.05907629,34.12733128,28.89410128
16,18,Adaptation,RH,79,139,0,-33,3,3,CCW,24.69680333,24.68009713,31.75267163
16,18,Adaptation,RH,80,140,0,-31,3,3,CCW,20.76867236,20.89195657,30.25016324
16,18,Adaptation,RH,81,141,0,-30,1,1,CCW,25.68579293,25.58079309,30.19164304
16,18,Adaptation,RH,82,142,0,-21,3,1,CCW,33.08326395,33.2848053,23.52752098
16,18,Adaptation,RH,83,143,0,-24,1,1,CCW,32.09123194,32.45705239,22.30453059
16,18,Adaptation,RH,84,144,0,-35,3,1,CCW,28.97036421,28.98742183,30.61683727
16,18,Adaptation,RH,85,145,0,-31,1,1,CCW,28.81082964,28.7971647,30.6149764
16,18,Adaptation,RH,86,146,0,-30,3,1,CCW,28.04811185,27.93541877,32.34898822
16,18,Adaptation,RH,87,147,0,-29,3,3,CCW,30.43696638,30.34225157,30.36497964
16,18,Adaptation,RH,88,148,0,-42,3,1,CCW,28.6571818,28.31647489,36.5601121
16,18,Adaptation,RH,89,149,0,-27,1,3,CCW,28.62761994,28.61687593,27.15300575
16,18,Adaptation,RH,90,150,0,-29,1,1,CCW,24.21465367,24.03838486,27.39658768
16,18,Adaptation,RH,91,151,0,-32,3,3,CCW,29.98166137,30.23283966,30.77031734
16,18,Adaptation,RH,92,152,0,-35,1,1,CCW,27.51480405,27.54597236,33.09222807
16,18,Adaptation,RH,93,153,0,-29,3,3,CCW,31.92736433,31.93835086,31.1961256
16,18,Adaptation,RH,94,154,0,-34,1,3,CCW,28.14035484,28.42006533,30.59423249
16,18,Adaptation,RH,95,155,0,-34,1,3,CCW,22.5930203,22.23789063,34.09706661
16,18,Adaptation,RH,96,156,0,-31,3,3,CCW,25.78969659,25.85562741,25.59206847
16,18,Adaptation,RH,97,157,0,-25,3,1,CCW,27.94359468,27.73201413,25.13212655
16,18,Adaptation,RH,98,158,0,-33,3,1,CCW,31.80953836,31.68086453,31.20730535
16,18,Adaptation,RH,99,159,0,-30,3,1,CCW,31.10548179,31.15716995,35.38422068
16,18,Adaptation,RH,100,160,0,-36,1,1,CCW,33.61790902,33.79624789,32.18069845
16,18,Adaptation,RH,101,161,0,-27,3,3,CCW,28.86805042,28.70072594,28.88682744
16,18,Adaptation,RH,102,162,0,-30,1,3,CCW,23.30825081,23.41888046,30.77646102
16,18,Adaptation,RH,103,163,0,-28,1,3,CCW,22.83668907,23.12837093,26.59024018
16,18,Adaptation,RH,104,164,0,-23,3,3,CCW,25.47904185,25.30802542,24.37566118
16,18,Adaptation,RH,105,165,0,-26,1,3,CCW,23.71466681,23.51624228,29.81076186
16,18,Adaptation,RH,106,166,0,-22,3,1,CCW,24.0717873,24.06944742,22.08852333
16,18,Adaptation,RH,107,167,0,-37,3,3,CCW,29.66797302,29.79335517,35.36266788
16,18,Adaptation,RH,108,168,0,-31,3,3,CCW,25.63822398,25.63852382,30.44157543
16,18,Adaptation,RH,109,169,0,-32,1,3,CCW,21.28561208,21.12234673,31.26412772
16,18,Adaptation,RH,110,170,0,-31,1,3,CCW,25.36941804,25.39244755,28.03225262
16,18,Adaptation,RH,111,171,0,-34,3,1,CCW,25.11104814,25.15246187,30.58520437
16,18,Adaptation,RH,112,172,0,-36,1,3,CCW,32.31302408,32.22411172,36.80567106
16,18,Adaptation,RH,113,173,0,-28,3,3,CCW,23.41919037,23.19509242,28.45632756
16,18,Adaptation,RH,114,174,0,-26,1,1,CCW,23.57388576,23.66095735,24.11048255
16,18,Adaptation,RH,115,175,0,-34,1,3,CCW,30.4227325,30.42615022,33.14210845
16,18,Adaptation,RH,116,176,0,-39,3,3,CCW,25.00514834,24.93255122,35.04127782
16,18,Adaptation,RH,117,177,0,-29,3,3,CCW,25.17479528,25.04854779,29.93076825
16,18,Adaptation,RH,118,178,0,-27,3,1,CCW,26.26769292,26.16762792,31.26844785
16,18,Adaptation,RH,119,179,0,-31,1,3,CCW,32.61903429,32.44559566,32.87092098
16,18,Adaptation,RH,120,180,0,-26,1,1,CCW,23.23253122,23.02451259,23.78844461
16,18,Adaptation,RH,121,181,0,-27,1,1,CCW,32.1907713,32.4438576,26.52201116
16,18,Adaptation,RH,122,182,0,-33,1,1,CCW,29.41945177,29.3711602,32.35360215
16,18,Adaptation,RH,123,183,0,-29,1,3,CCW,38.05702348,37.71121719,29.42504986
16,18,Adaptation,RH,124,184,0,-32,3,1,CCW,26.85361987,26.75597169,29.81355284
16,18,Adaptation,RH,125,185,0,-28,1,1,CCW,35.09371844,35.3057953,34.03762536
16,18,Adaptation,RH,126,186,0,-32,1,3,CCW,30.34327273,30.23564193,30.16088443
16,18,Adaptation,RH,127,187,0,-31,1,1,CCW,27.41578002,27.77124756,28.56800363
16,18,Adaptation,RH,128,188,0,-32,1,3,CCW,29.62741742,29.47151366,31.65429795
16,18,Adaptation,RH,129,189,0,-35,3,3,CCW,23.96703931,23.81644492,33.51810398
16,18,Adaptation,RH,130,190,0,-34,1,1,CCW,22.13781618,21.9311895,33.34640356
16,18,Adaptation,RH,131,191,0,-24,3,1,CCW,29.41788929,29.65065699,26.58317959
16,18,Adaptation,RH,132,192,0,-37,1,3,CCW,31.31441171,31.19839049,35.73242826
16,18,Adaptation,RH,133,193,0,-25,1,3,CCW,25.51340478,25.59686526,25.74051433
16,18,Adaptation,RH,134,194,0,-23,1,3,CCW,27.29451247,26.96488747,27.70451656
16,18,Adaptation,RH,135,195,0,-34,1,3,CCW,25.6594673,25.54493221,31.38212357
16,18,Adaptation,RH,136,196,0,-27,1,1,CCW,26.26590484,26.39775125,26.17035484
16,18,Adaptation,RH,137,197,0,-22,1,1,CCW,31.59195523,31.33587491,21.01558578
16,18,Adaptation,RH,138,198,0,-30,3,1,CCW,29.80912019,29.819145,33.47554246
16,18,Adaptation,RH,139,199,0,-37,3,1,CCW,30.90177583,31.01145642,35.15881063
16,18,Adaptation,RH,140,200,0,-34,3,3,CCW,29.39170028,29.74738963,33.20530564
16,18,Adaptation,RH,141,201,0,-33,1,1,CCW,23.68520332,23.81342075,29.54808021
16,18,Adaptation,RH,142,202,0,-26,3,1,CCW,29.76890465,29.95824533,27.82875933
16,18,Adaptation,RH,143,203,0,-27,1,1,CCW,31.58742204,31.51657104,28.41229656
16,18,Adaptation,RH,144,204,0,-34,3,1,CCW,32.09494247,31.97917903,35.7511924
16,18,Adaptation,RH,145,205,0,-35,1,1,CCW,31.53969448,31.55098914,34.52937728
16,18,Adaptation,RH,146,206,0,-34,1,3,CCW,28.5142886,28.33562406,30.89154534
16,18,Adaptation,RH,147,207,0,-32,3,1,CCW,25.09351844,25.31793402,27.93150172
16,18,Adaptation,RH,148,208,0,-26,3,3,CCW,29.65620372,29.81136948,23.81559321
16,18,Adaptation,RH,149,209,0,-29,1,1,CCW,26.57335926,26.76585838,29.21420005
16,18,Adaptation,RH,150,210,0,-35,3,1,CCW,32.84587157,33.09802838,31.90330881
16,18,Adaptation,RH,151,211,0,-36,1,3,CCW,33.7528769,33.7312932,32.3151505
16,18,Adaptation,RH,152,212,0,-32,1,3,CCW,24.57000585,24.45457434,30.16467144
16,18,Adaptation,RH,153,213,0,-30,1,1,CCW,24.34193938,24.4470659,32.29011688
16,18,Adaptation,RH,154,214,0,-31,3,3,CCW,27.28741322,27.51780516,32.89460038
16,18,Adaptation,RH,155,215,0,-28,3,1,CCW,31.56552567,31.73720144,31.48571587
16,18,Adaptation,RH,156,216,0,-33,3,1,CCW,29.62319411,29.81230935,33.19736198
16,18,Adaptation,RH,157,217,0,-31,1,3,CCW,26.5199278,26.82115389,30.02857922
16,18,Adaptation,RH,158,218,0,-32,3,3,CCW,26.71083965,26.76990724,26.05632179
16,18,Adaptation,RH,159,219,0,-29,3,3,CCW,25.64053368,25.88135307,28.4908673
16,18,Adaptation,RH,160,220,0,-31,3,1,CCW,24.79191898,24.78954981,30.00826121
16,18,Adaptation,RH,161,221,0,-28,3,1,CCW,27.43720951,27.59510958,31.78254449
16,18,Adaptation,RH,162,222,0,-36,1,1,CCW,34.12910959,33.84839315,35.98053705
16,18,Adaptation,RH,163,223,0,-29,1,1,CCW,28.98794864,29.29636985,26.96731219
16,18,Adaptation,RH,164,224,0,-33,1,3,CCW,33.5624891,33.20750775,32.48100603
16,18,Adaptation,RH,165,225,0,-22,1,3,CCW,25.79666718,25.83779849,23.72854543
16,18,Adaptation,RH,166,226,0,-34,1,1,CCW,26.00559809,25.93635611,32.43947552
16,18,Adaptation,RH,167,227,0,-29,3,1,CCW,32.35627273,32.12447616,26.99452084
16,18,Adaptation,RH,168,228,0,-33,3,3,CCW,35.73046735,35.79763262,35.90103405
16,18,Adaptation,RH,169,229,0,-28,3,3,CCW,28.49967664,28.56612525,29.11565055
16,18,Adaptation,RH,170,230,0,-33,1,1,CCW,25.71077685,25.99301872,30.54418861
16,18,Adaptation,RH,171,231,0,-28,3,3,CCW,33.89523304,33.92260563,31.36016243
16,18,Adaptation,RH,172,232,0,-28,1,1,CCW,26.76094475,26.87647038,24.22797682
16,18,Adaptation,RH,173,233,0,-26,1,1,CCW,27.75378776,27.80240536,26.2841521
16,18,Adaptation,RH,174,234,0,-24,1,3,CCW,30.05780005,30.35133428,26.92756627
16,18,Adaptation,RH,175,235,0,-32,1,1,CCW,26.30281085,26.52892165,30.40955864
16,18,Adaptation,RH,176,236,0,-34,1,3,CCW,31.08298516,31.08511579,36.16635931
16,18,Adaptation,RH,177,237,0,-31,3,1,CCW,29.41844086,29.4433076,29.6633099
16,18,Adaptation,RH,178,238,0,-27,1,1,CCW,29.79580904,30.15169527,28.65331897
16,18,Adaptation,RH,179,239,0,-25,1,1,CCW,30.95881685,30.91092239,26.45970859
16,18,Adaptation,RH,180,240,0,-26,3,1,CCW,33.9356854,34.10728389,30.56650444
16,19,Adaptation,RH,1,61,0,-25,3,1,CCW,0.250358702,0.074687746,-0.813300693
16,19,Adaptation,RH,2,62,0,-34,3,1,CCW,13.07725162,12.92486242,28.09040804
16,19,Adaptation,RH,3,63,0,-38,3,3,CCW,14.64181964,14.81437618,32.47835157
16,19,Adaptation,RH,4,64,0,-31,1,1,CCW,16.17858132,16.30824235,27.26591597
16,19,Adaptation,RH,5,65,0,-30,1,1,CCW,18.08595818,18.29757663,26.36215882
16,19,Adaptation,RH,6,66,0,-34,1,1,CCW,17.62477179,17.49813351,28.16568069
16,19,Adaptation,RH,7,67,0,-23,3,3,CCW,19.65570295,19.85930084,23.50008036
16,19,Adaptation,RH,8,68,0,-29,1,1,CCW,21.25556364,21.28994878,29.41015787
16,19,Adaptation,RH,9,69,0,-22,3,3,CCW,21.48957576,21.48008094,24.43206045
